subject	gene	trim_length	empirical_prob	predicted_prob
HIP14209	TRBV24-1	9	0.112712975098296	0.0619663959074595
HIP02078	TRBV24-1	9	0.10128055878929	0.0619663959074595
HIP09681	TRBV24-1	9	0.11328125	0.0619663959074595
HIP03720	TRBV24-1	9	0.103407755581669	0.0619663959074595
HIP05460	TRBV24-1	9	0.150684931506849	0.0619663959074595
HIP05948	TRBV24-1	9	0.117804551539491	0.0619663959074595
HIP13933	TRBV24-1	9	0.113110539845758	0.0619663959074595
HIP14152	TRBV24-1	9	0.125177809388336	0.0619663959074595
HIP09159	TRBV24-1	9	0.124301675977654	0.0619663959074595
HIP12743	TRBV24-1	9	0.133233532934132	0.0619663959074595
HIP13311	TRBV24-1	9	0.128057553956835	0.0619663959074595
HIP13449	TRBV24-1	9	0.0988888888888889	0.0619663959074595
HIP13478	TRBV24-1	9	0.0896273917421954	0.0619663959074595
HIP14071	TRBV24-1	9	0.123955431754875	0.0619663959074595
HIP00826	TRBV24-1	9	0.101925254813137	0.0619663959074595
HIP05331	TRBV24-1	9	0.146579804560261	0.0619663959074595
HIP08821	TRBV24-1	9	0.139751552795031	0.0619663959074595
HIP08972	TRBV24-1	9	0.0958466453674121	0.0619663959074595
HIP10545	TRBV24-1	9	0.138248847926267	0.0619663959074595
HIP13938	TRBV24-1	9	0.120320855614973	0.0619663959074595
HIP00951	TRBV24-1	9	0.138297872340426	0.0619663959074595
HIP11845	TRBV24-1	9	0.1499176276771	0.0619663959074595
HIP13217	TRBV24-1	9	0.0968085106382979	0.0619663959074595
HIP13220	TRBV24-1	9	0.125690607734807	0.0619663959074595
HIP13976	TRBV24-1	9	0.122015915119363	0.0619663959074595
HIP00822	TRBV24-1	9	0.135964912280702	0.0619663959074595
HIP01571	TRBV24-1	9	0.133047210300429	0.0619663959074595
HIP05757	TRBV24-1	9	0.121409921671018	0.0619663959074595
HIP13935	TRBV24-1	9	0.11625	0.0619663959074595
HIP02790	TRBV24-1	9	0.125333333333333	0.0619663959074595
HIP13736	TRBV24-1	9	0.118686868686869	0.0619663959074595
HIP13919	TRBV24-1	9	0.134285714285714	0.0619663959074595
HIP14241	TRBV24-1	9	0.111506524317912	0.0619663959074595
HIP00761	TRBV24-1	9	0.134180790960452	0.0619663959074595
HIP09097	TRBV24-1	9	0.137481910274964	0.0619663959074595
HIP13227	TRBV24-1	9	0.135327635327635	0.0619663959074595
HIP13865	TRBV24-1	9	0.134751773049645	0.0619663959074595
HIP01161	TRBV24-1	9	0.124675324675325	0.0619663959074595
HIP01391	TRBV24-1	9	0.131687242798354	0.0619663959074595
HIP04464	TRBV24-1	9	0.122605363984674	0.0619663959074595
HIP13900	TRBV24-1	9	0.142011834319527	0.0619663959074595
HIP09020	TRBV24-1	9	0.13997113997114	0.0619663959074595
HIP13318	TRBV24-1	9	0.122166246851385	0.0619663959074595
HIP14844	TRBV24-1	9	0.131972789115646	0.0619663959074595
HIP03591	TRBV24-1	9	0.11264367816092	0.0619663959074595
HIP13703	TRBV24-1	9	0.127107652399481	0.0619663959074595
HIP13833	TRBV24-1	9	0.124523506988564	0.0619663959074595
HIP09041	TRBV24-1	9	0.115654205607477	0.0619663959074595
HIP01795	TRBV24-1	9	0.127388535031847	0.0619663959074595
HIP13992	TRBV24-1	9	0.162337662337662	0.0619663959074595
HIP01856	TRBV24-1	9	0.123471882640587	0.0619663959074595
HIP02780	TRBV24-1	9	0.11322869955157	0.0619663959074595
HIP13363	TRBV24-1	9	0.0969289827255278	0.0619663959074595
HIP14039	TRBV24-1	9	0.119385342789598	0.0619663959074595
HIP02742	TRBV24-1	9	0.112582781456954	0.0619663959074595
HIP12129	TRBV24-1	9	0.106139438085328	0.0619663959074595
HIP13206	TRBV24-1	9	0.122448979591837	0.0619663959074595
HIP14142	TRBV24-1	9	0.114478114478115	0.0619663959074595
HIP02931	TRBV24-1	9	0.108535300316122	0.0619663959074595
HIP08305	TRBV24-1	9	0.115990990990991	0.0619663959074595
HIP13852	TRBV24-1	9	0.119906868451688	0.0619663959074595
HIP19716	TRBV24-1	9	0.122327790973872	0.0619663959074595
HIP13263	TRBV24-1	9	0.143638850889193	0.0619663959074595
HIP14178	TRBV24-1	9	0.098314606741573	0.0619663959074595
HIP13198	TRBV24-1	9	0.138743455497382	0.0619663959074595
HIP10787	TRBV24-1	9	0.143817204301075	0.0619663959074595
HIP11711	TRBV24-1	9	0.130647130647131	0.0619663959074595
HIP13178	TRBV24-1	9	0.106824925816024	0.0619663959074595
HIP13794	TRBV24-1	9	0.0999074930619796	0.0619663959074595
HIP13949	TRBV24-1	9	0.122609673790776	0.0619663959074595
HIP13988	TRBV24-1	9	0.167177914110429	0.0619663959074595
HIP14043	TRBV24-1	9	0.106031128404669	0.0619663959074595
HIP14202	TRBV24-1	9	0.126891734575087	0.0619663959074595
HIP14114	TRBV24-1	9	0.165165165165165	0.0619663959074595
HIP05815	TRBV24-1	9	0.113613101330604	0.0619663959074595
HIP09624	TRBV24-1	9	0.128175519630485	0.0619663959074595
HIP10759	TRBV24-1	9	0.116016427104723	0.0619663959074595
HIP13760	TRBV24-1	9	0.196521739130435	0.0619663959074595
HIP13981	TRBV24-1	9	0.101163831692032	0.0619663959074595
HIP00594	TRBV24-1	9	0.111328125	0.0619663959074595
HIP00614	TRBV24-1	9	0.1484375	0.0619663959074595
HIP01160	TRBV24-1	9	0.135552913198573	0.0619663959074595
HIP04455	TRBV24-1	9	0.116632860040568	0.0619663959074595
HIP13350	TRBV24-1	9	0.112414467253177	0.0619663959074595
HIP14096	TRBV24-1	9	0.142679900744417	0.0619663959074595
HIP14176	TRBV24-1	9	0.112745098039216	0.0619663959074595
HIP04480	TRBV24-1	9	0.110792741165234	0.0619663959074595
HIP05563	TRBV24-1	9	0.132420091324201	0.0619663959074595
HIP09119	TRBV24-1	9	0.114173228346457	0.0619663959074595
HIP10726	TRBV24-1	9	0.10933081998115	0.0619663959074595
HIP13319	TRBV24-1	9	0.109640831758034	0.0619663959074595
HIP08710	TRBV24-1	9	0.107536764705882	0.0619663959074595
HIP14060	TRBV24-1	9	0.108433734939759	0.0619663959074595
HIP01384	TRBV24-1	9	0.115234375	0.0619663959074595
HIP03678	TRBV24-1	9	0.132286995515695	0.0619663959074595
HIP13671	TRBV24-1	9	0.104424778761062	0.0619663959074595
HIP14140	TRBV24-1	9	0.105829596412556	0.0619663959074595
HIP14153	TRBV24-1	9	0.106210621062106	0.0619663959074595
HIP13916	TRBV24-1	9	0.136155606407323	0.0619663959074595
HIP14223	TRBV24-1	9	0.137254901960784	0.0619663959074595
HIP17577	TRBV24-1	9	0.111940298507463	0.0619663959074595
HIP13967	TRBV24-1	9	0.129828326180258	0.0619663959074595
HIP10730	TRBV24-1	9	0.106643356643357	0.0619663959074595
HIP13939	TRBV24-1	9	0.118561710398445	0.0619663959074595
HIP01359	TRBV24-1	9	0.116477272727273	0.0619663959074595
HIP05551	TRBV24-1	9	0.118725868725869	0.0619663959074595
HIP08400	TRBV24-1	9	0.11736641221374	0.0619663959074595
HIP13722	TRBV24-1	9	0.130021141649049	0.0619663959074595
HIP13746	TRBV24-1	9	0.118095238095238	0.0619663959074595
HIP14234	TRBV24-1	9	0.118320610687023	0.0619663959074595
HIP03378	TRBV24-1	9	0.123639960435213	0.0619663959074595
HIP13625	TRBV24-1	9	0.137362637362637	0.0619663959074595
HIP14127	TRBV24-1	9	0.120772946859903	0.0619663959074595
HIP17657	TRBV24-1	9	0.0960061443932412	0.0619663959074595
HIP17698	TRBV24-1	9	0.127291242362525	0.0619663959074595
HIP01197	TRBV24-1	9	0.114963503649635	0.0619663959074595
HIP05455	TRBV24-1	9	0.131386861313869	0.0619663959074595
HIP09150	TRBV24-1	9	0.122211445198836	0.0619663959074595
HIP13245	TRBV24-1	9	0.118532455315146	0.0619663959074595
HIP13686	TRBV24-1	9	0.125373134328358	0.0619663959074595
HIP14213	TRBV24-1	9	0.106418918918919	0.0619663959074595
HIP01180	TRBV24-1	9	0.109766637856526	0.0619663959074595
HIP03099	TRBV24-1	9	0.127766599597586	0.0619663959074595
HIP13244	TRBV24-1	9	0.121998078770413	0.0619663959074595
HIP14064	TRBV24-1	9	0.10672268907563	0.0619663959074595
HIP14066	TRBV24-1	9	0.135683760683761	0.0619663959074595
HIP02271	TRBV24-1	9	0.129685916919959	0.0619663959074595
HIP03194	TRBV24-1	9	0.125	0.0619663959074595
HIP05533	TRBV24-1	9	0.121442125237192	0.0619663959074595
HIP09775	TRBV24-1	9	0.119738072965388	0.0619663959074595
HIP12703	TRBV24-1	9	0.110249784668389	0.0619663959074595
HIP13306	TRBV24-1	9	0.130346232179226	0.0619663959074595
HIP17887	TRBV24-1	9	0.13459516298633	0.0619663959074595
HIP03484	TRBV24-1	9	0.142227122381477	0.0619663959074595
HIP02024	TRBV24-1	9	0.109243697478992	0.0619663959074595
HIP02663	TRBV24-1	9	0.12770137524558	0.0619663959074595
HIP03216	TRBV24-1	9	0.123339658444023	0.0619663959074595
HIP04509	TRBV24-1	9	0.116071428571429	0.0619663959074595
HIP14004	TRBV24-1	9	0.111206159110351	0.0619663959074595
HIP14244	TRBV24-1	9	0.138297872340426	0.0619663959074595
HIP01798	TRBV24-1	9	0.112157534246575	0.0619663959074595
HIP13661	TRBV24-1	9	0.141163793103448	0.0619663959074595
HIP13994	TRBV24-1	9	0.116094986807388	0.0619663959074595
HIP17723	TRBV24-1	9	0.13735691987513	0.0619663959074595
HIP13414	TRBV24-1	9	0.122242647058824	0.0619663959074595
HIP14059	TRBV24-1	9	0.111297071129707	0.0619663959074595
HIP03807	TRBV24-1	9	0.111388196176226	0.0619663959074595
HIP13276	TRBV24-1	9	0.132673267326733	0.0619663959074595
HIP13361	TRBV24-1	9	0.105345911949686	0.0619663959074595
HIP13803	TRBV24-1	9	0.126177024482109	0.0619663959074595
HIP14009	TRBV24-1	9	0.135627530364372	0.0619663959074595
HIP11989	TRBV24-1	9	0.115286080273271	0.0619663959074595
HIP13806	TRBV24-1	9	0.117801047120419	0.0619663959074595
HIP14911	TRBV24-1	9	0.131707317073171	0.0619663959074595
HIP08711	TRBV24-1	9	0.133202742409403	0.0619663959074595
HIP14361	TRBV24-1	9	0.117443868739206	0.0619663959074595
HIP01313	TRBV24-1	9	0.110305958132045	0.0619663959074595
HIP01797	TRBV24-1	9	0.123201438848921	0.0619663959074595
HIP05398	TRBV24-1	9	0.135241855873643	0.0619663959074595
HIP08816	TRBV24-1	9	0.117194183062447	0.0619663959074595
HIP13497	TRBV24-1	9	0.143756558237146	0.0619663959074595
HIP13956	TRBV24-1	9	0.10140636565507	0.0619663959074595
HIP14230	TRBV24-1	9	0.103085026335591	0.0619663959074595
HIP14236	TRBV24-1	9	0.133398247322298	0.0619663959074595
HIP01162	TRBV24-1	9	0.113207547169811	0.0619663959074595
HIP04605	TRBV24-1	9	0.0947151681537406	0.0619663959074595
HIP10507	TRBV24-1	9	0.110135674381484	0.0619663959074595
HIP14015	TRBV24-1	9	0.139139139139139	0.0619663959074595
HIP14148	TRBV24-1	9	0.118499573742541	0.0619663959074595
HIP13771	TRBV24-1	9	0.124113475177305	0.0619663959074595
HIP13814	TRBV24-1	9	0.13738959764475	0.0619663959074595
HIP13869	TRBV24-1	9	0.1417004048583	0.0619663959074595
HIP14051	TRBV24-1	9	0.11014948859166	0.0619663959074595
HIP14138	TRBV24-1	9	0.131208997188379	0.0619663959074595
HIP00110	TRBV24-1	9	0.145962732919255	0.0619663959074595
HIP04510	TRBV24-1	9	0.126912691269127	0.0619663959074595
HIP10597	TRBV24-1	9	0.128884826325411	0.0619663959074595
HIP12143	TRBV24-1	9	0.15	0.0619663959074595
HIP03695	TRBV24-1	9	0.13536701620591	0.0619663959074595
HIP10568	TRBV24-1	9	0.0989547038327526	0.0619663959074595
HIP10602	TRBV24-1	9	0.109146810146042	0.0619663959074595
HIP14028	TRBV24-1	9	0.130875576036866	0.0619663959074595
HIP14136	TRBV24-1	9	0.119831223628692	0.0619663959074595
HIP03383	TRBV24-1	9	0.13376987839102	0.0619663959074595
HIP13383	TRBV24-1	9	0.103249097472924	0.0619663959074595
HIP13928	TRBV24-1	9	0.105457227138643	0.0619663959074595
HIP17845	TRBV24-1	9	0.143430290872618	0.0619663959074595
HIP01232	TRBV24-1	9	0.136752136752137	0.0619663959074595
HIP13256	TRBV24-1	9	0.119205298013245	0.0619663959074595
HIP04471	TRBV24-1	9	0.141463414634146	0.0619663959074595
HIP13871	TRBV24-1	9	0.109682299546142	0.0619663959074595
HIP13932	TRBV24-1	9	0.135640785781104	0.0619663959074595
HIP01218	TRBV24-1	9	0.115597783056215	0.0619663959074595
HIP11553	TRBV24-1	9	0.107431935246505	0.0619663959074595
HIP03197	TRBV24-1	9	0.121588089330025	0.0619663959074595
HIP01298	TRBV24-1	9	0.114906832298137	0.0619663959074595
HIP01465	TRBV24-1	9	0.119838056680162	0.0619663959074595
HIP03004	TRBV24-1	9	0.115987460815047	0.0619663959074595
HIP10669	TRBV24-1	9	0.136029411764706	0.0619663959074595
HIP13567	TRBV24-1	9	0.129370629370629	0.0619663959074595
HIP13859	TRBV24-1	9	0.126495726495727	0.0619663959074595
HIP14095	TRBV24-1	9	0.110119047619048	0.0619663959074595
HIP15861	TRBV24-1	9	0.120521172638437	0.0619663959074595
HIP00707	TRBV24-1	9	0.105077574047955	0.0619663959074595
HIP00832	TRBV24-1	9	0.113827349121467	0.0619663959074595
HIP05552	TRBV24-1	9	0.114088820826953	0.0619663959074595
HIP12538	TRBV24-1	9	0.110616184112843	0.0619663959074595
HIP13709	TRBV24-1	9	0.111694152923538	0.0619663959074595
HIP13822	TRBV24-1	9	0.107503607503608	0.0619663959074595
HIP13903	TRBV24-1	9	0.115953307392996	0.0619663959074595
HIP14130	TRBV24-1	9	0.115863141524106	0.0619663959074595
HIP05941	TRBV24-1	9	0.132275132275132	0.0619663959074595
HIP11717	TRBV24-1	9	0.127334465195246	0.0619663959074595
HIP14037	TRBV24-1	9	0.122349102773246	0.0619663959074595
HIP03630	TRBV24-1	9	0.119746233148295	0.0619663959074595
HIP05311	TRBV24-1	9	0.129032258064516	0.0619663959074595
HIP09051	TRBV24-1	9	0.127409891031014	0.0619663959074595
HIP10817	TRBV24-1	9	0.130584192439863	0.0619663959074595
HIP12527	TRBV24-1	9	0.113857677902622	0.0619663959074595
HIP13209	TRBV24-1	9	0.116923076923077	0.0619663959074595
HIP13818	TRBV24-1	9	0.122778675282714	0.0619663959074595
HIP13983	TRBV24-1	9	0.124590163934426	0.0619663959074595
HIP15685	TRBV24-1	9	0.129032258064516	0.0619663959074595
HIP05561	TRBV24-1	9	0.108050847457627	0.0619663959074595
HIP01470	TRBV24-1	9	0.112820512820513	0.0619663959074595
HIP13303	TRBV24-1	9	0.126126126126126	0.0619663959074595
HIP13769	TRBV24-1	9	0.147227533460803	0.0619663959074595
HIP01220	TRBV24-1	9	0.126221498371336	0.0619663959074595
HIP09122	TRBV24-1	9	0.121378230227095	0.0619663959074595
HIP01867	TRBV24-1	9	0.126829268292683	0.0619663959074595
HIP13777	TRBV24-1	9	0.117293233082707	0.0619663959074595
HIP14020	TRBV24-1	9	0.130762782900251	0.0619663959074595
HIP14036	TRBV24-1	9	0.117913832199546	0.0619663959074595
HIP14205	TRBV24-1	9	0.114118507681053	0.0619663959074595
HIP17454	TRBV24-1	9	0.132992327365729	0.0619663959074595
HIP01091	TRBV24-1	9	0.10438829787234	0.0619663959074595
HIP03125	TRBV24-1	9	0.120214395099541	0.0619663959074595
HIP03381	TRBV24-1	9	0.139679715302491	0.0619663959074595
HIP05817	TRBV24-1	9	0.125199362041467	0.0619663959074595
HIP08986	TRBV24-1	9	0.121048573631457	0.0619663959074595
HIP13518	TRBV24-1	9	0.142727272727273	0.0619663959074595
HIP13773	TRBV24-1	9	0.136284722222222	0.0619663959074595
HIP13789	TRBV24-1	9	0.114682249817385	0.0619663959074595
HIP02873	TRBV24-1	9	0.134239592183517	0.0619663959074595
HIP02997	TRBV24-1	9	0.121351766513057	0.0619663959074595
HIP12097	TRBV24-1	9	0.131120331950207	0.0619663959074595
HIP13360	TRBV24-1	9	0.118352059925094	0.0619663959074595
HIP13809	TRBV24-1	9	0.126602564102564	0.0619663959074595
HIP03628	TRBV24-1	9	0.130114566284779	0.0619663959074595
HIP14079	TRBV24-1	9	0.138140747176368	0.0619663959074595
HIP10814	TRBV24-1	9	0.119850187265918	0.0619663959074595
HIP13214	TRBV24-1	9	0.126883425852498	0.0619663959074595
HIP13489	TRBV24-1	9	0.109289617486339	0.0619663959074595
HIP14363	TRBV24-1	9	0.112914608327452	0.0619663959074595
HIP00602	TRBV24-1	9	0.123561013046815	0.0619663959074595
HIP05377	TRBV24-1	9	0.12375859434683	0.0619663959074595
HIP05540	TRBV24-1	9	0.136593591905565	0.0619663959074595
HIP13122	TRBV24-1	9	0.111878453038674	0.0619663959074595
HIP13233	TRBV24-1	9	0.118942731277533	0.0619663959074595
HIP13902	TRBV24-1	9	0.12432847275518	0.0619663959074595
HIP14030	TRBV24-1	9	0.145291479820628	0.0619663959074595
HIP01820	TRBV24-1	9	0.116179615110478	0.0619663959074595
HIP03597	TRBV24-1	9	0.130087789305666	0.0619663959074595
HIP05535	TRBV24-1	9	0.111950549450549	0.0619663959074595
HIP09559	TRBV24-1	9	0.110658520027155	0.0619663959074595
HIP13511	TRBV24-1	9	0.115031757233592	0.0619663959074595
HIP16738	TRBV24-1	9	0.130191693290735	0.0619663959074595
HIP10821	TRBV24-1	9	0.129952456418384	0.0619663959074595
HIP11649	TRBV24-1	9	0.120411160058737	0.0619663959074595
HIP00779	TRBV24-1	9	0.119305856832972	0.0619663959074595
HIP01223	TRBV24-1	9	0.111561866125761	0.0619663959074595
HIP00769	TRBV24-1	9	0.124719940253921	0.0619663959074595
HIP00985	TRBV24-1	9	0.137448559670782	0.0619663959074595
HIP01947	TRBV24-1	9	0.112457912457912	0.0619663959074595
HIP08890	TRBV24-1	9	0.118523775727466	0.0619663959074595
HIP09046	TRBV24-1	9	0.116793365583967	0.0619663959074595
HIP13966	TRBV24-1	9	0.107918263090677	0.0619663959074595
HIP05388	TRBV24-1	9	0.124633431085044	0.0619663959074595
HIP12980	TRBV24-1	9	0.111329404060249	0.0619663959074595
HIP13987	TRBV24-1	9	0.144189991518236	0.0619663959074595
HIP03511	TRBV24-1	9	0.11438127090301	0.0619663959074595
HIP03732	TRBV24-1	9	0.111473272490222	0.0619663959074595
HIP05942	TRBV24-1	9	0.104843654199877	0.0619663959074595
HIP08345	TRBV24-1	9	0.12789827973074	0.0619663959074595
HIP08702	TRBV24-1	9	0.117849758787043	0.0619663959074595
HIP13961	TRBV24-1	9	0.146907216494845	0.0619663959074595
HIP12123	TRBV24-1	9	0.12807148175726	0.0619663959074595
HIP13252	TRBV24-1	9	0.13109756097561	0.0619663959074595
HIP13964	TRBV24-1	9	0.118412046543463	0.0619663959074595
HIP04545	TRBV24-1	9	0.122362869198312	0.0619663959074595
HIP09190	TRBV24-1	9	0.127659574468085	0.0619663959074595
HIP13554	TRBV24-1	9	0.13112283345893	0.0619663959074595
HIP01219	TRBV24-1	9	0.11768661735037	0.0619663959074595
HIP09344	TRBV24-1	9	0.127551020408163	0.0619663959074595
HIP14196	TRBV24-1	9	0.140901771336554	0.0619663959074595
HIP17837	TRBV24-1	9	0.111252383979657	0.0619663959074595
HIP08725	TRBV24-1	9	0.127075812274368	0.0619663959074595
HIP05665	TRBV24-1	9	0.124735729386892	0.0619663959074595
HIP06191	TRBV24-1	9	0.107035478051714	0.0619663959074595
HIP13168	TRBV24-1	9	0.119704102219233	0.0619663959074595
HIP13877	TRBV24-1	9	0.118037135278515	0.0619663959074595
HIP03233	TRBV24-1	9	0.13103953147877	0.0619663959074595
HIP10564	TRBV24-1	9	0.140833988985051	0.0619663959074595
HIP17457	TRBV24-1	9	0.12268677176148	0.0619663959074595
HIP13324	TRBV24-1	9	0.140405616224649	0.0619663959074595
HIP13986	TRBV24-1	9	0.124223602484472	0.0619663959074595
HIP14175	TRBV24-1	9	0.103866128101558	0.0619663959074595
HIP10514	TRBV24-1	9	0.115286624203822	0.0619663959074595
HIP13780	TRBV24-1	9	0.119314436387607	0.0619663959074595
HIP14221	TRBV24-1	9	0.125607217210271	0.0619663959074595
HIP05444	TRBV24-1	9	0.129261363636364	0.0619663959074595
HIP09118	TRBV24-1	9	0.10575246949448	0.0619663959074595
HIP14045	TRBV24-1	9	0.112068965517241	0.0619663959074595
HIP14211	TRBV24-1	9	0.132943754565376	0.0619663959074595
HIP10823	TRBV24-1	9	0.114375	0.0619663959074595
HIP13978	TRBV24-1	9	0.115969581749049	0.0619663959074595
HIP17440	TRBV24-1	9	0.107017543859649	0.0619663959074595
HIP17793	TRBV24-1	9	0.119686069326357	0.0619663959074595
HIP00999	TRBV24-1	9	0.119325551232166	0.0619663959074595
HIP13610	TRBV24-1	9	0.114214773432651	0.0619663959074595
HIP14134	TRBV24-1	9	0.11543287327478	0.0619663959074595
HIP10358	TRBV24-1	9	0.117909496494583	0.0619663959074595
HIP11518	TRBV24-1	9	0.119818652849741	0.0619663959074595
HIP14240	TRBV24-1	9	0.130557515878617	0.0619663959074595
HIP01850	TRBV24-1	9	0.117276166456494	0.0619663959074595
HIP13751	TRBV24-1	9	0.114040465971796	0.0619663959074595
HIP00640	TRBV24-1	9	0.118279569892473	0.0619663959074595
HIP00898	TRBV24-1	9	0.111838191552647	0.0619663959074595
HIP08339	TRBV24-1	9	0.144615384615385	0.0619663959074595
HIP14048	TRBV24-1	9	0.121212121212121	0.0619663959074595
HIP14103	TRBV24-1	9	0.10561797752809	0.0619663959074595
HIP09364	TRBV24-1	9	0.125916055962692	0.0619663959074595
HIP13793	TRBV24-1	9	0.140834575260805	0.0619663959074595
HIP04498	TRBV24-1	9	0.117939168218498	0.0619663959074595
HIP10389	TRBV24-1	9	0.131944444444444	0.0619663959074595
HIP16867	TRBV24-1	9	0.109321058688147	0.0619663959074595
HIP00819	TRBV24-1	9	0.117901234567901	0.0619663959074595
HIP09026	TRBV24-1	9	0.122200895713372	0.0619663959074595
HIP01597	TRBV24-1	9	0.117575015309247	0.0619663959074595
HIP13880	TRBV24-1	9	0.120399251403618	0.0619663959074595
HIP03693	TRBV24-1	9	0.11960542540074	0.0619663959074595
HIP14227	TRBV24-1	9	0.122940430925222	0.0619663959074595
HIP04611	TRBV24-1	9	0.148514851485149	0.0619663959074595
HIP09235	TRBV24-1	9	0.126377187297472	0.0619663959074595
HIP17585	TRBV24-1	9	0.118325242718447	0.0619663959074595
HIP05578	TRBV24-1	9	0.127687296416938	0.0619663959074595
HIP10443	TRBV24-1	9	0.123115577889447	0.0619663959074595
HIP14016	TRBV24-1	9	0.114019778941245	0.0619663959074595
HIP01140	TRBV24-1	9	0.109141274238227	0.0619663959074595
HIP12900	TRBV24-1	9	0.107945205479452	0.0619663959074595
HIP03111	TRBV24-1	9	0.130091984231275	0.0619663959074595
HIP05960	TRBV24-1	9	0.12192118226601	0.0619663959074595
HIP17462	TRBV24-1	9	0.118491921005386	0.0619663959074595
HIP00775	TRBV24-1	9	0.123372597644141	0.0619663959074595
HIP01264	TRBV24-1	9	0.117542823390431	0.0619663959074595
HIP13294	TRBV24-1	9	0.130577427821522	0.0619663959074595
HIP14172	TRBV24-1	9	0.125703564727955	0.0619663959074595
HIP10716	TRBV24-1	9	0.113610798650169	0.0619663959074595
HIP00924	TRBV24-1	9	0.126479750778816	0.0619663959074595
HIP03651	TRBV24-1	9	0.115319389485585	0.0619663959074595
HIP13920	TRBV24-1	9	0.122302158273381	0.0619663959074595
HIP14231	TRBV24-1	9	0.117680826636051	0.0619663959074595
HIP01393	TRBV24-1	9	0.119006354708261	0.0619663959074595
HIP03814	TRBV24-1	9	0.121390689451974	0.0619663959074595
HIP13764	TRBV24-1	9	0.116318464144551	0.0619663959074595
HIP14160	TRBV24-1	9	0.151582045621781	0.0619663959074595
HIP14217	TRBV24-1	9	0.109925293489861	0.0619663959074595
HIP04634	TRBV24-1	9	0.110873058382432	0.0619663959074595
HIP09022	TRBV24-1	9	0.127935723114957	0.0619663959074595
HIP03495	TRBV24-1	9	0.11134903640257	0.0619663959074595
HIP03618	TRBV24-1	9	0.12629022465088	0.0619663959074595
HIP13929	TRBV24-1	9	0.115877437325905	0.0619663959074595
HIP14055	TRBV24-1	9	0.124253285543608	0.0619663959074595
HIP15854	TRBV24-1	9	0.121000581733566	0.0619663959074595
HIP01253	TRBV24-1	9	0.111288604898829	0.0619663959074595
HIP01596	TRBV24-1	9	0.125676488274203	0.0619663959074595
HIP08223	TRBV24-1	9	0.125600961538462	0.0619663959074595
HIP13183	TRBV24-1	9	0.116499442586399	0.0619663959074595
HIP13911	TRBV24-1	9	0.131944444444444	0.0619663959074595
HIP14092	TRBV24-1	9	0.138778220451527	0.0619663959074595
HIP12099	TRBV24-1	9	0.118577075098814	0.0619663959074595
HIP14118	TRBV24-1	9	0.126811594202899	0.0619663959074595
HIP01129	TRBV24-1	9	0.13430935709739	0.0619663959074595
HIP13951	TRBV24-1	9	0.152126892573901	0.0619663959074595
HIP03592	TRBV24-1	9	0.113187399893219	0.0619663959074595
HIP13749	TRBV24-1	9	0.125073746312684	0.0619663959074595
HIP14121	TRBV24-1	9	0.128640776699029	0.0619663959074595
HIP00904	TRBV24-1	9	0.128700906344411	0.0619663959074595
HIP08399	TRBV24-1	9	0.128081779915815	0.0619663959074595
HIP13958	TRBV24-1	9	0.121714285714286	0.0619663959074595
HIP14214	TRBV24-1	9	0.125441696113074	0.0619663959074595
HIP04597	TRBV24-1	9	0.129305135951662	0.0619663959074595
HIP13741	TRBV24-1	9	0.11784140969163	0.0619663959074595
HIP01004	TRBV24-1	9	0.117583015786609	0.0619663959074595
HIP02737	TRBV24-1	9	0.10546875	0.0619663959074595
HIP13515	TRBV24-1	9	0.154175588865096	0.0619663959074595
HIP14124	TRBV24-1	9	0.130909090909091	0.0619663959074595
HIP03746	TRBV24-1	9	0.119125683060109	0.0619663959074595
HIP08230	TRBV24-1	9	0.119583104772353	0.0619663959074595
HIP14174	TRBV24-1	9	0.116827438370847	0.0619663959074595
HIP13352	TRBV24-1	9	0.14002557544757	0.0619663959074595
HIP13699	TRBV24-1	9	0.108094768015795	0.0619663959074595
HIP14089	TRBV24-1	9	0.119151251360174	0.0619663959074595
HIP16515	TRBV24-1	9	0.134026927784578	0.0619663959074595
HIP00971	TRBV24-1	9	0.123878923766816	0.0619663959074595
HIP10820	TRBV24-1	9	0.115104166666667	0.0619663959074595
HIP13887	TRBV24-1	9	0.122914349276974	0.0619663959074595
HIP09789	TRBV24-1	9	0.12877030162413	0.0619663959074595
HIP10447	TRBV24-1	9	0.115625	0.0619663959074595
HIP13513	TRBV24-1	9	0.114610221992772	0.0619663959074595
HIP05434	TRBV24-1	9	0.116692830978545	0.0619663959074595
HIP09284	TRBV24-1	9	0.121195652173913	0.0619663959074595
HIP13947	TRBV24-1	9	0.129200463499421	0.0619663959074595
HIP14157	TRBV24-1	9	0.134824667472793	0.0619663959074595
HIP00838	TRBV24-1	9	0.126553672316384	0.0619663959074595
HIP05574	TRBV24-1	9	0.116727462219906	0.0619663959074595
HIP14218	TRBV24-1	9	0.112951807228916	0.0619663959074595
HIP13228	TRBV24-1	9	0.120855614973262	0.0619663959074595
HIP13654	TRBV24-1	9	0.128995433789954	0.0619663959074595
HIP13996	TRBV24-1	9	0.123767798466594	0.0619663959074595
HIP03812	TRBV24-1	9	0.121260683760684	0.0619663959074595
HIP11513	TRBV24-1	9	0.12417943107221	0.0619663959074595
HIP12088	TRBV24-1	9	0.116171954964176	0.0619663959074595
HIP01022	TRBV24-1	9	0.131336405529954	0.0619663959074595
